Dataset,File,date,processing_timestamp,Units,HCHO_Mean (molecules/cm²),HCHO_Min (molecules/cm²),HCHO_Max (molecules/cm²),HCHO_Mean (DU),HCHO_Min (DU),HCHO_Max (DU),Min_Lat,Min_Lon,Max_Lat,Max_Lon,HCHO_7day_MA
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0101_v003-2019m0726t073235.nc,2012-01-01,7/26/2019,molecules/cm²,239000000000000.0,-9.11e+18,1.49e+18,0.01,-338.8,55.25,1.15,101.07,-19.45,36.06,0.03
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0102_v003-2019m0726t073458.nc,2012-01-02,7/26/2019,molecules/cm²,440600000000000.0,-9.49e+18,1.35e+18,0.02,-352.72,49.99,-9.05,143.07,-24.45,125.07,0.028571428571428574
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0103_v003-2019m0726t073112.nc,2012-01-03,7/26/2019,molecules/cm²,1331000000000000.0,-6.85e+18,6.31e+18,0.05,-254.7,234.43,-56.65,23.06,20.95,-0.84,0.03142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0104_v003-2019m0726t073700.nc,2012-01-04,7/26/2019,molecules/cm²,1138000000000000.0,-8e+18,1.61e+18,0.04,-297.48,59.76,35.05,134.67,-24.65,128.27,0.03
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0105_v003-2019m0726t073749.nc,2012-01-05,7/26/2019,molecules/cm²,675100000000000.0,-9.15e+18,1.51e+18,0.03,-340.15,56.24,-8.85,113.27,-22.25,-168.75,0.03
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0107_v003-2019m0726t073720.nc,2012-01-07,7/26/2019,molecules/cm²,662900000000000.0,-9.96e+18,3.77e+17,0.02,-370.19,14.02,18.75,-13.54,0.05,-51.84,0.03
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0108_v003-2019m0726t073253.nc,2012-01-08,7/26/2019,molecules/cm²,365300000000000.0,-8.25e+18,3.44e+17,0.01,-306.75,12.78,1.55,30.36,-22.65,134.17,0.025714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0109_v003-2019m0726t073201.nc,2012-01-09,7/26/2019,molecules/cm²,521400000000000.0,-9.16e+18,1.75e+18,0.02,-340.42,64.86,-36.95,-70.54,19.75,-90.04,0.027142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0110_v003-2019m0726t073115.nc,2012-01-10,7/26/2019,molecules/cm²,933000000000000.0,-9.84e+18,4.71e+17,0.03,-365.89,17.52,-6.05,154.87,-14.65,18.26,0.02857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0111_v003-2019m0726t073604.nc,2012-01-11,7/26/2019,molecules/cm²,778500000000000.0,-9.05e+18,6.18e+17,0.03,-336.52,22.96,7.95,118.97,-29.25,-69.84,0.025714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0112_v003-2019m0726t073213.nc,2012-01-12,7/26/2019,molecules/cm²,656000000000000.0,-7.65e+18,6.64e+17,0.02,-284.47,24.69,6.95,-177.55,8.45,34.86,0.022857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0113_v003-2019m0726t073649.nc,2012-01-13,7/26/2019,molecules/cm²,776500000000000.0,-9.57e+18,4.83e+17,0.03,-355.89,17.96,0.15,121.17,20.05,-102.25,0.022857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0114_v003-2019m0726t073644.nc,2012-01-14,7/26/2019,molecules/cm²,92590000000000.0,-9.31e+18,1.04e+18,0.0,-346.08,38.5,4.65,161.37,-21.25,19.56,0.02
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0117_v003-2019m0726t073300.nc,2012-01-17,7/26/2019,molecules/cm²,365100000000000.0,-9.91e+18,4.18e+17,0.01,-368.21,15.53,-15.55,31.66,-23.45,117.77,0.019999999999999997
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0119_v003-2019m0726t072816.nc,2012-01-19,7/26/2019,molecules/cm²,-24220000000000.0,-9.72e+18,6.57e+18,0.0,-361.34,244.14,-13.25,135.67,2.85,108.67,0.017142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0126_v003-2019m0726t073654.nc,2012-01-26,7/26/2019,molecules/cm²,371400000000000.0,-9.45e+18,7.47e+17,0.01,-351.14,27.76,3.05,-94.24,-1.85,9.26,0.014285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0129_v003-2019m0726t072904.nc,2012-01-29,7/26/2019,molecules/cm²,818700000000000.0,-9.86e+18,2.98e+17,0.03,-366.42,11.07,-4.15,146.77,4.55,-123.35,0.014285714285714287
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0203_v003-2019m0726t072905.nc,2012-02-03,7/26/2019,molecules/cm²,-132400000000000.0,-8.68e+18,3.12e+17,0.0,-322.66,11.61,34.95,-112.15,-3.25,27.86,0.011428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0204_v003-2019m0726t073224.nc,2012-02-04,7/26/2019,molecules/cm²,1787000000000000.0,-8.7e+18,1.3e+18,0.07,-323.25,48.36,34.85,96.57,28.85,85.57,0.017142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0205_v003-2019m0726t072850.nc,2012-02-05,7/26/2019,molecules/cm²,1451000000000000.0,-9.7e+18,3.38e+18,0.05,-360.66,125.48,-14.55,144.77,-26.75,-68.84,0.02428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0208_v003-2019m0726t073224.nc,2012-02-08,7/26/2019,molecules/cm²,2046000000000000.0,-9.03e+18,1.59e+18,0.08,-335.68,59.06,-28.75,18.46,13.25,-11.04,0.03428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0209_v003-2019m0726t073103.nc,2012-02-09,7/26/2019,molecules/cm²,3767000000000000.0,-8.24e+18,3.11e+21,0.14,-306.2,115618.82,-1.55,-19.84,-22.35,58.86,0.054285714285714284
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0211_v003-2019m0726t074243.nc,2012-02-11,7/26/2019,molecules/cm²,1534000000000000.0,-9.28e+18,8.55e+17,0.06,-345.01,31.79,32.25,49.66,16.15,-19.64,0.06142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0212_v003-2019m0726t073524.nc,2012-02-12,7/26/2019,molecules/cm²,-82290000000000.0,-9.74e+18,7.79e+17,0.0,-362.13,28.97,-26.75,-71.54,-8.65,24.26,0.05714285714285715
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0213_v003-2019m0726t073553.nc,2012-02-13,7/26/2019,molecules/cm²,532300000000000.0,-9.09e+18,4.15e+17,0.02,-337.72,15.44,33.45,101.37,-6.95,133.77,0.060000000000000005
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0215_v003-2019m0726t073556.nc,2012-02-15,7/26/2019,molecules/cm²,1500000000000000.0,-9.77e+18,1.11e+18,0.06,-363.34,41.43,26.05,131.47,-17.65,-155.45,0.05857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0217_v003-2019m0726t073340.nc,2012-02-17,7/26/2019,molecules/cm²,1395000000000000.0,-9.31e+18,1.87e+18,0.05,-345.97,69.58,-18.05,-55.94,-29.75,7.26,0.058571428571428566
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0218_v003-2019m0726t073519.nc,2012-02-18,7/26/2019,molecules/cm²,50820000000000.0,-9.02e+18,7.22e+18,0.0,-335.34,268.4,-29.65,83.87,20.25,2.56,0.047142857142857146
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0219_v003-2019m0726t073559.nc,2012-02-19,7/26/2019,molecules/cm²,250600000000000.0,-9.67e+18,1.71e+18,0.01,-359.63,63.61,4.85,-30.24,-39.25,-134.55,0.028571428571428574
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0220_v003-2019m0726t073748.nc,2012-02-20,7/26/2019,molecules/cm²,1889000000000000.0,-9.14e+18,9.3e+18,0.07,-339.77,345.77,-6.25,7.96,-17.05,14.06,0.030000000000000002
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0221_v003-2019m0726t074411.nc,2012-02-21,7/26/2019,molecules/cm²,2047000000000000.0,-9.29e+18,2.24e+18,0.08,-345.39,83.36,9.45,-104.95,-5.75,-91.74,0.04142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0222_v003-2019m0726t074514.nc,2012-02-22,7/26/2019,molecules/cm²,117200000000000.0,-9.78e+18,2.57e+18,0.0,-363.63,95.6,-36.15,-54.04,-13.75,171.27,0.038571428571428576
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0224_v003-2019m0726t074423.nc,2012-02-24,7/26/2019,molecules/cm²,332600000000000.0,-9.22e+18,1.15e+18,0.01,-342.75,42.9,23.65,-39.34,-44.25,36.16,0.03142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0305_v003-2019m0726t074200.nc,2012-03-05,7/26/2019,molecules/cm²,552500000000000.0,-8.54e+18,2.89e+17,0.02,-317.46,10.74,34.95,71.67,-17.65,-65.04,0.027142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0306_v003-2019m0726t073439.nc,2012-03-06,7/26/2019,molecules/cm²,-20470000000000.0,-9.68e+18,1.42e+18,0.0,-359.75,52.73,34.25,85.87,-48.15,-155.55,0.027142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0307_v003-2019m0726t074034.nc,2012-03-07,7/26/2019,molecules/cm²,607600000000000.0,-8.15e+18,3.73e+18,0.02,-302.79,138.55,32.25,100.37,16.95,178.67,0.02857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0308_v003-2019m0726t074507.nc,2012-03-08,7/26/2019,molecules/cm²,5251000000000.0,-9.13e+18,3.99e+17,0.0,-339.48,14.83,-27.95,-68.54,-13.25,-72.24,0.018571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0309_v003-2019m0726t074746.nc,2012-03-09,7/26/2019,molecules/cm²,986800000000000.0,-6.89e+18,3.46e+18,0.04,-256.24,128.77,-33.05,68.97,-13.75,-58.84,0.012857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0310_v003-2019m0726t074450.nc,2012-03-10,7/26/2019,molecules/cm²,304400000000000.0,-9.07e+18,3.5e+18,0.01,-337.11,130.28,32.25,92.57,-16.75,-157.25,0.014285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0311_v003-2019m0726t074838.nc,2012-03-11,7/26/2019,molecules/cm²,593700000000000.0,-9.49e+18,2.8e+18,0.02,-352.66,104.13,-21.15,168.37,-12.95,-55.94,0.015714285714285715
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0312_v003-2019m0726t073940.nc,2012-03-12,7/26/2019,molecules/cm²,1045000000000000.0,-8.87e+18,7.46e+18,0.04,-329.64,277.18,28.45,95.47,43.55,167.67,0.018571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0313_v003-2019m0726t074127.nc,2012-03-13,7/26/2019,molecules/cm²,1313000000000000.0,-9.6e+18,1.7e+18,0.05,-356.71,63.0,-17.95,146.07,-8.05,38.56,0.025714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0314_v003-2019m0726t074123.nc,2012-03-14,7/26/2019,molecules/cm²,2459000000000000.0,-9.34e+18,1.91e+18,0.09,-347.07,70.94,34.45,73.37,-25.45,24.76,0.03571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0315_v003-2019m0726t074051.nc,2012-03-15,7/26/2019,molecules/cm²,1536000000000000.0,-9.37e+18,1.49e+18,0.06,-348.29,55.2,-14.55,-51.94,42.55,-176.75,0.04428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0316_v003-2019m0726t074512.nc,2012-03-16,7/26/2019,molecules/cm²,1616000000000000.0,-9.07e+18,9.87e+17,0.06,-337.24,36.68,-8.45,-39.24,-27.65,24.76,0.047142857142857146
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0317_v003-2019m0726t073833.nc,2012-03-17,7/26/2019,molecules/cm²,2041000000000000.0,-9.96e+18,8.61e+17,0.08,-370.32,32.0,-1.65,-51.84,-14.05,-48.84,0.05714285714285715
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0318_v003-2019m0726t074108.nc,2012-03-18,7/26/2019,molecules/cm²,2243000000000000.0,-8.5e+18,3.08e+18,0.08,-315.81,114.64,11.45,107.87,-17.25,-70.54,0.06571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0319_v003-2019m0726t074634.nc,2012-03-19,7/26/2019,molecules/cm²,1631000000000000.0,-9.8e+18,9.96e+17,0.06,-364.16,37.02,-10.95,27.46,-5.95,-13.24,0.06857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0320_v003-2019m0726t073928.nc,2012-03-20,7/26/2019,molecules/cm²,765000000000000.0,-9.79e+18,4.15e+17,0.03,-364.04,15.41,-22.05,18.76,-21.25,53.86,0.06571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0321_v003-2019m0726t074138.nc,2012-03-21,7/26/2019,molecules/cm²,1297000000000000.0,-8.87e+18,1.05e+18,0.05,-329.74,39.01,-16.85,56.66,10.55,-143.05,0.06
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0322_v003-2019m0726t074140.nc,2012-03-22,7/26/2019,molecules/cm²,1382000000000000.0,-9.31e+18,1.25e+18,0.05,-345.97,46.49,-17.05,21.26,-17.65,-42.94,0.05857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0323_v003-2019m0726t074425.nc,2012-03-23,7/26/2019,molecules/cm²,1165000000000000.0,-9.69e+18,1.28e+18,0.04,-360.18,47.69,22.85,-48.04,13.05,38.16,0.055714285714285716
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0324_v003-2019m0726t074502.nc,2012-03-24,7/26/2019,molecules/cm²,1173000000000000.0,-9.75e+18,5.59e+17,0.04,-362.31,20.79,33.95,64.26,33.55,97.57,0.049999999999999996
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0325_v003-2019m0726t080025.nc,2012-03-25,7/26/2019,molecules/cm²,1255000000000000.0,-9.97e+18,1.03e+18,0.05,-370.6,38.13,19.05,178.57,-1.05,118.37,0.04571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0326_v003-2019m0726t074535.nc,2012-03-26,7/26/2019,molecules/cm²,325200000000000.0,-9.46e+18,7.09e+17,0.01,-351.75,26.37,9.15,120.77,32.85,75.77,0.03857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0327_v003-2019m0726t074541.nc,2012-03-27,7/26/2019,molecules/cm²,606100000000000.0,-9.74e+18,2.15e+17,0.02,-362.09,7.98,20.55,-41.24,23.15,-66.34,0.037142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0330_v003-2019m0726t075207.nc,2012-03-30,7/26/2019,molecules/cm²,920800000000000.0,-9.62e+18,3.3e+18,0.03,-357.73,122.82,29.35,-96.74,-27.75,-60.44,0.03428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0401_v003-2019m0726t074506.nc,2012-04-01,7/26/2019,molecules/cm²,457100000000000.0,-9.47e+18,6.92e+17,0.02,-352.06,25.72,-2.45,132.17,-1.85,126.97,0.03
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0402_v003-2019m0726t074718.nc,2012-04-02,7/26/2019,molecules/cm²,-90370000000000.0,-8.72e+18,7.03e+17,0.0,-324.24,26.12,33.55,87.57,-24.55,-61.14,0.024285714285714282
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0403_v003-2019m0726t074527.nc,2012-04-03,7/26/2019,molecules/cm²,627200000000000.0,-7.46e+18,3.32e+18,0.02,-277.23,123.25,22.35,55.56,-23.45,-48.54,0.021428571428571432
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0404_v003-2019m0726t074658.nc,2012-04-04,7/26/2019,molecules/cm²,92800000000000.0,-9.26e+18,1.62e+18,0.0,-344.31,60.08,-4.55,149.77,16.45,-92.14,0.014285714285714287
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0405_v003-2019m0726t075021.nc,2012-04-05,7/26/2019,molecules/cm²,87340000000000.0,-9.6e+18,2.07e+18,0.0,-356.98,76.83,-10.35,41.46,28.65,92.37,0.012857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0406_v003-2019m0726t074414.nc,2012-04-06,7/26/2019,molecules/cm²,914200000000000.0,-7.76e+18,1.14e+18,0.03,-288.33,42.31,-20.85,-65.44,30.55,81.17,0.014285714285714287
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0407_v003-2019m0726t074719.nc,2012-04-07,7/26/2019,molecules/cm²,719600000000000.0,-8.21e+18,6.18e+17,0.03,-305.2,22.97,-31.85,152.07,-7.25,112.57,0.014285714285714287
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0408_v003-2019m0726t074357.nc,2012-04-08,7/26/2019,molecules/cm²,637700000000000.0,-9.98e+18,1.51e+18,0.02,-370.92,56.1,52.25,92.07,75.85,55.96,0.014285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0409_v003-2019m0726t075904.nc,2012-04-09,7/26/2019,molecules/cm²,51610000000000.0,-1e+19,3.06e+17,0.0,-371.97,11.36,-27.65,-68.34,-1.45,139.77,0.014285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0413_v003-2019m0726t074446.nc,2012-04-13,7/26/2019,molecules/cm²,59190000000000.0,-9.43e+18,2.88e+17,0.0,-350.69,10.69,9.55,28.46,15.05,48.36,0.011428571428571427
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0414_v003-2019m0726t074722.nc,2012-04-14,7/26/2019,molecules/cm²,241400000000000.0,-9.97e+18,2.83e+17,0.01,-370.68,10.53,12.05,-8.44,9.95,-59.84,0.012857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0415_v003-2019m0726t074526.nc,2012-04-15,7/26/2019,molecules/cm²,82890000000000.0,-9.85e+18,6.34e+17,0.0,-366.19,23.55,30.75,49.86,10.75,47.46,0.012857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0416_v003-2019m0726t075704.nc,2012-04-16,7/26/2019,molecules/cm²,352500000000000.0,-9.71e+18,6.57e+17,0.01,-360.91,24.44,-29.65,-69.44,-10.45,139.47,0.01
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0417_v003-2019m0726t074428.nc,2012-04-17,7/26/2019,molecules/cm²,307000000000000.0,-6.87e+18,3.72e+17,0.01,-255.41,13.84,29.45,101.17,-21.75,-38.64,0.0071428571428571435
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0418_v003-2019m0726t075708.nc,2012-04-18,7/26/2019,molecules/cm²,80890000000000.0,-9.86e+18,8.96e+18,0.0,-366.41,332.96,36.95,-108.15,-5.45,-49.64,0.004285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0419_v003-2019m0726t075717.nc,2012-04-19,7/26/2019,molecules/cm²,255200000000000.0,-9.92e+18,3.17e+17,0.01,-368.84,11.76,28.75,82.67,31.65,77.87,0.005714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0420_v003-2019m0726t075734.nc,2012-04-20,7/26/2019,molecules/cm²,259200000000000.0,-9.47e+18,2.61e+17,0.01,-352.04,9.7,-5.65,-157.65,-0.65,124.87,0.0071428571428571435
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0421_v003-2019m0726t075857.nc,2012-04-21,7/26/2019,molecules/cm²,218000000000000.0,-9.24e+18,4.72e+17,0.01,-343.54,17.54,5.15,16.56,-8.25,159.77,0.0071428571428571435
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0422_v003-2019m0726t074419.nc,2012-04-22,7/26/2019,molecules/cm²,1067000000000000.0,-5.85e+18,5.43e+18,0.04,-217.38,201.97,-20.25,135.27,4.75,126.37,0.012857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0423_v003-2019m0726t075730.nc,2012-04-23,7/26/2019,molecules/cm²,776400000000000.0,-9.95e+18,4.34e+18,0.03,-369.89,161.37,-26.25,27.16,-23.75,-65.94,0.015714285714285715
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0424_v003-2019m0726t080317.nc,2012-04-24,7/26/2019,molecules/cm²,877400000000000.0,-7.98e+18,1.43e+18,0.03,-296.61,53.02,29.75,97.67,28.35,84.77,0.018571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0425_v003-2019m0726t080225.nc,2012-04-25,7/26/2019,molecules/cm²,597600000000000.0,-9.93e+18,1.12e+18,0.02,-368.96,41.74,21.55,-103.85,-14.55,122.57,0.02142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0426_v003-2019m0726t075216.nc,2012-04-26,7/26/2019,molecules/cm²,1290000000000000.0,-7.46e+18,1.43e+18,0.05,-277.45,53.18,30.15,80.97,15.85,154.67,0.027142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0427_v003-2019m0726t075708.nc,2012-04-27,7/26/2019,molecules/cm²,1343000000000000.0,-9.11e+18,4.25e+17,0.05,-338.53,15.8,37.95,38.56,20.95,102.97,0.032857142857142856
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0428_v003-2019m0726t075408.nc,2012-04-28,7/26/2019,molecules/cm²,1399000000000000.0,-6.98e+18,6.18e+17,0.05,-259.55,22.96,4.25,-62.04,31.95,49.26,0.038571428571428576
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0429_v003-2019m0726t075352.nc,2012-04-29,7/26/2019,molecules/cm²,631000000000000.0,-4.73e+18,5.74e+17,0.02,-175.81,21.33,-17.05,-156.85,1.95,101.07,0.03571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0430_v003-2019m0726t075111.nc,2012-04-30,7/26/2019,molecules/cm²,576400000000000.0,-6.58e+18,3.02e+17,0.02,-244.52,11.22,-11.55,-76.44,-1.35,-48.54,0.03428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0501_v003-2019m0726t075213.nc,2012-05-01,7/26/2019,molecules/cm²,959500000000000.0,-7.47e+18,4.21e+17,0.04,-277.73,15.65,11.65,38.96,10.25,37.46,0.03571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0502_v003-2019m0726t075300.nc,2012-05-02,7/26/2019,molecules/cm²,1559000000000000.0,-9.67e+18,4.94e+17,0.06,-359.31,18.35,26.85,-106.75,34.75,45.96,0.04142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0503_v003-2019m0726t075747.nc,2012-05-03,7/26/2019,molecules/cm²,1714000000000000.0,-7.84e+18,2.87e+17,0.06,-291.51,10.65,44.05,-78.34,44.05,82.77,0.042857142857142864
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0504_v003-2019m0726t075337.nc,2012-05-04,7/26/2019,molecules/cm²,1497000000000000.0,-9.96e+18,4.25e+17,0.06,-370.31,15.81,-2.85,122.17,22.35,76.47,0.044285714285714275
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0505_v003-2019m0726t075311.nc,2012-05-05,7/26/2019,molecules/cm²,1811000000000000.0,-6.75e+18,3.97e+17,0.07,-251.09,14.76,3.55,-63.04,38.25,1.46,0.04714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0506_v003-2019m0726t075404.nc,2012-05-06,7/26/2019,molecules/cm²,1757000000000000.0,-8.81e+18,4.35e+17,0.07,-327.34,16.18,9.05,-75.34,-1.55,133.97,0.054285714285714284
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0507_v003-2019m0726t080356.nc,2012-05-07,7/26/2019,molecules/cm²,1564000000000000.0,-8.24e+18,6.59e+17,0.06,-306.13,24.5,10.45,37.16,30.85,67.17,0.060000000000000005
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0508_v003-2019m0726t075832.nc,2012-05-08,7/26/2019,molecules/cm²,1318000000000000.0,-5.81e+18,7.9e+18,0.05,-215.79,293.66,42.15,70.77,-45.75,-154.55,0.06142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0509_v003-2019m0726t080335.nc,2012-05-09,7/26/2019,molecules/cm²,1970000000000000.0,-5.12e+18,7.9e+18,0.07,-190.23,293.66,8.75,99.87,-45.75,-154.55,0.06285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0510_v003-2019m0726t075324.nc,2012-05-10,7/26/2019,molecules/cm²,2013000000000000.0,-7.74e+18,3.59e+17,0.07,-287.73,13.33,18.15,-71.54,15.95,-95.24,0.0642857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0511_v003-2019m0726t075401.nc,2012-05-11,7/26/2019,molecules/cm²,1848000000000000.0,-7.92e+18,5.38e+17,0.07,-294.29,20.0,35.35,-82.84,-18.65,-162.05,0.06571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0512_v003-2019m0726t075006.nc,2012-05-12,7/26/2019,molecules/cm²,1378000000000000.0,-8.74e+18,4.47e+17,0.05,-324.82,16.6,-10.75,61.66,6.55,176.27,0.06285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0513_v003-2019m0726t075623.nc,2012-05-13,7/26/2019,molecules/cm²,957100000000000.0,-9.42e+18,2.63e+17,0.04,-350.26,9.77,-23.85,-67.54,28.45,91.27,0.058571428571428566
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0514_v003-2019m0726t075407.nc,2012-05-14,7/26/2019,molecules/cm²,710000000000000.0,-9.97e+18,3.27e+17,0.03,-370.46,12.14,11.75,37.86,39.85,-121.25,0.054285714285714284
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0515_v003-2019m0726t075553.nc,2012-05-15,7/26/2019,molecules/cm²,954900000000000.0,-9.21e+18,3.73e+17,0.04,-342.27,13.87,1.65,78.37,19.95,-101.25,0.05285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0516_v003-2019m0726t075614.nc,2012-05-16,7/26/2019,molecules/cm²,1051000000000000.0,-9.93e+18,3.13e+17,0.04,-369.13,11.63,-11.85,-51.74,7.75,39.26,0.04857142857142858
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0517_v003-2019m0726t075558.nc,2012-05-17,7/26/2019,molecules/cm²,664900000000000.0,-9.72e+18,1.6e+18,0.02,-361.22,59.3,39.25,43.76,33.25,21.36,0.041428571428571426
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0518_v003-2019m0726t075119.nc,2012-05-18,7/26/2019,molecules/cm²,877600000000000.0,-9.27e+18,7.96e+17,0.03,-344.71,29.6,-0.35,93.47,45.05,80.37,0.03571428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0519_v003-2019m0726t075215.nc,2012-05-19,7/26/2019,molecules/cm²,850700000000000.0,-9.82e+18,4.7e+17,0.03,-365.03,17.46,42.25,73.77,1.65,131.87,0.032857142857142856
OMI-Aura,OMI-Aura_L3-OMHCHOd_2012m0520_v003-2019m0726t075252.nc,2012-05-20,7/26/2019,molecules/cm²,1445000000000000.0,-6.12e+18,2.03e+17,0.05,-227.47,7.53,-17.05,-69.14,-24.25,-54.84,0.03428571428571429
